id,author
80988,Dr. Julian Hosp
80989,Toby Hoenisch
80990,Paul Kittiwongsunthorn
80991,Mohsen Naseri
80992,Mohammad Taghi Dabiri
80993,Seyed Mohammad Sajad Sadough
80994,Himan Savojbolaghchi
80995,Colin Grudzien
80996,Scott N Backhaus
80997,Federico Fancellu
80998,Bonnie Webber
80999,Davide Fuscà
81000,Alban Ponse
81001,Daan J. C. Staudt
81002,Michał Okulewicz
81003,Weronika Aniper
81004,Bartłomiej Dach
81005,Piotr Filarski
81006,Piotr Jenczyk
81007,Julita Ołtusek
81008,Michael Thomazo
81009,Chakresh Kumar Singh
81010,Ravi Vishwakarma
81011,Shivakumar Jolad
81012,Julien Girard
81013,Hervé Le Borgne
81014,Céline Hudelot
81015,Cheng Xuan
81016,Jinxin Xu
81017,Adriano Soares Koshiyama
81018,Sandra González-Villà
81019,Dirk Surmann
81020,Uwe Ligges
81021,Claus Weihs
81022,Yukun Yan
81023,Daqi Zheng
81024,Zhengdong Lu
81025,Sen Song
81026,Maayan Frid-Adar
81027,Rula Amer
81028,Edouard Fouché
81029,Martin Karafiat
81030,Juntao Yu
81031,Lorraine A. K Ayad
81032,Anna Wilbik
81033,Che Liu
81034,Arye Nehora
81035,Tie Jun Cui
81036,Binh Van Nguyen
81037,Minh Tuan Nguyen
81038,Hyoyoung Jung
81039,Shonosuke Harada
81040,Hirotaka Akita
81041,Yukino Baba
81042,Ichigaku Takigawa
81043,Piotr Gawron
81044,Gerasimos Razis
81045,Ioannis Anagnostopoulos
81046,Sherali Zeadally
81047,Charan Reddy
81048,Olivia Wiles
81049,Dae Hyun Kim
81050,Seungbin Jeong
81051,Cheng Fu
81052,Ching-En Lee
81053,Stav Buchsbaum
81054,Yehuda Lindell
81055,Kenta Iida
81056,Sophia Knight
81057,Yi-Ling Qiao
81058,Heng-Ming Hu
81059,Jinyoup Ahn
81060,Kwang Bok Lee
81061,Andrew B. Gardner
81062,Alexey Kleymenov
81063,Alejandro Mosquera
81064,Yi Cheng
81065,Haochong Lan
81066,Lin Xiong
81067,Michel Jezequel
81068,Guozhen Tan
81069,Sayed Hadi Hashemi
81070,Roy H. Campbell
81071,Chia-Lin Yu
81072,Matthew Halpern
81073,Shiao-Li Tsao
81074,John Frens
81075,Ruby Davis
81076,Jihyun Lee
81077,Diana Zhang
81078,Cecilia Aragon
81079,Hussein F. Hassan
81080,Sadiq J. Abou-Loukh
81081,Guna Prasaad
81082,Jaehoon Koo
81083,Jean Utke
81084,Sean Treichler
81085,Joshua Romero
81086,Nathan Luehr
81087,Everett Phillips
81088,Ankur Mahesh
81089,Jack Deslippe
81090,Massimiliano Fatica
81091,Michael Houston
81092,Arezoo Rajabi
81093,Christian Gagne
81094,Henrik Ronellenfitsch
81095,Jörn Dunkel
81096,Michael Wilczek
81097,Patrick Musau
81098,Ayana A. Wild
81099,Diego Manzanas Lopez
81100,Nathaniel Hamilton
81101,Joel Rosenfeld
81102,Amado Antonini
81103,Thomas Sayre-McCord
81104,Jianling Wang
81105,Guillermo A. Castillo
81106,Faisal Alshargi
81107,Valerie Shalin
81108,Amit P. Sheth
81109,Haochen Li
81110,Yuhe Gao
81111,Benjamin Kuschner
81112,Matti Pietikainen
81113,Zhouye Chen
81114,Yves Wiaux
81115,S. Mostafa Mousavi
81116,Weiqiang Zhu
81117,Yixiao Sheng
81118,Gregory C. Beroza
81119,Laura Toma
81120,Caitlin Sim
81121,Samuel C. Hoffman
81122,Jacquelyn Martino
81123,Seema Nagar
81124,John Richards
81125,Moninder Singh
81126,Nikhil Podila
81127,Rashmi Ugarakhod
81128,Koshy George
81129,Mauricio Orbes Arteaga
81130,Jorge Cardoso
81131,Mario Bravo
81132,Niousha Attar
81133,Viraj Gamage
81134,Viktor Sirotin
81135,Raha Moraffah
81136,Nitin Agarwal
81137,Jing Zhong
81138,Samet Tonyali
81139,Hawzhin Mohammed
81140,Dafni Antotsiou
81141,David Métivier
81142,Ilia Luchnikov
81143,Daniele Pizzolli
81144,Giuseppe Cossu
81145,Luca Capra
81146,Corentin Dupont
81147,Dukas Charalampos
81148,Fabio Antonelli
81149,Shubham Katiyar
81150,Roberto Alonso
81151,Jihua Ye
81152,Bailin Wang
81153,Balázs Kégl
81154,Mehdi Cherti
81155,Akın Kazakçı
81156,Michael St. Jules
81157,Johes Bater
81158,William Ehrich
81159,Mutaz Y. Melhem
81160,Viet-Anh Tran
81161,Manuel Moussallam
81162,Wujie Zheng
81163,Dian Liu
81164,Changrong Zhang
81165,Qinsong Zeng
81166,Yuetang Deng
81167,Omid Poursaeed
81168,Tomas Matera
81169,Anupama Goparaju
81170,Ibolya Csecs
81171,Alan Morris
81172,Evgueni Kholmovski
81173,Valeria Serchi
81174,Pietro Piu
81175,Francesca Rosini
81176,Alessandra Rufa
81177,Thomas Bonald
81178,Alexandre Hollocou
81179,Rustam Galimullin
81180,Natasha Alechina
81181,Lancelot F. James
81182,Elham Saraee
81183,Mona Jalal
81184,Andrzej Kaczmarczyk
81185,Matthias Reisser
81186,Tijmen Blankevoort
81187,Adnan Haider
81188,P. C. Woodland
81189,J. Kevin O'Regan
81190,Sylvain Argentieri
81191,Bruno Gas
81192,Alexander V. Terekhov
81193,Jongkook Go
81194,Nikolas Hemion
81195,Michaël Garcia Ortiz
81196,Jean-Christophe Baillie
81197,Celine Castets-Renard
81198,Aurelien Garivier
81199,Olivia Breysse
81200,Stéphane Genet
81201,Nikita Lozhnikov
81202,Leon Derczynski
81203,Pin-Hsun Lin
81204,Martin Mittelbach
81205,Carsten R. Janda
81206,Richard Vogl
81207,Peter Knees
81208,Han Peters
81209,Alejandro Z. Tomsic
81210,Alexander Terekhov
81211,Menachem Sadigurschi
81212,Andreas Schuh
81213,Declan O'Regan
81214,Stuart Cook
81215,Yumeng Gao
81216,Peter Han Joo Chong
81217,Hiroki Kato
81218,Hiroyuki Hanada
81219,Florian Boßmann
81220,Adrien Poulenard
81221,Pauline Luc
81222,Christoph Steup
81223,Petr Svenda
81224,Luisa Carracciuolo
81225,Emil M. Constantinescu
81226,Phuong Le-Hong
81227,Anh-Cuong Le
81228,Amara Dinesh Kumar
81229,Koti Naga Renu Chebrolu
81230,Thang Van Vu
81231,Tung Minh Luu
81232,Trung X Pham
81233,Cao Van Nguyen
81234,Yongwoo Kim
81235,Jiewen Ran
81236,Xingguang Zhou
81237,Mingrui Geng
81238,Kehui Nie
81239,Qinquan Gao
81240,Liu Hanwen
81241,Zhu Dan
81242,Hu Fengshuo
81243,Zheng Hui
81244,Xiumei Wang
81245,Lirui Deng
81246,Rang Meng
81247,Ruicheng Feng
81248,Shixiang Wu
81249,Praveen Kandula
81250,Dongmin Chen
81251,Shaobo Liu
81252,Rui Cheng
81253,M. J. Uray
81254,Kyoomars Alizadeh Noghani
81255,Hakim Ghazzai
81256,Andrea Minari
81257,Akos Nagy
81258,Istvan Vajk
81259,Wendi Xu
81260,Bilwaj Gaonkar
81261,Alex Bui
81262,Luke Macyszyn
81263,Simon-Pierre Deschênes
81264,Mathieu Labussière
81265,Ulrich Römer
81266,Sungeun Hong
81267,Wonjin Jung
81268,Ilsang Woo
81269,Seung Wook Kim
81270,Xinlin Xie
81271,Chunyu Fang
81272,Yicong Yang
81273,Peng Fei
81274,Marcello Carioni
81275,Samarth Bhargav
81276,Michal Sharoni
81277,Sapir Zafrani
81278,Daiki Tamada
81279,Marie-Luise Kromrey
81280,Hiroshi Onishi
81281,Utaroh Motosugi
81282,Morit Zwang
81283,Shahar Somin
81284,Yaniv Altshuler
81285,Chihiro Watanabe
81286,Md Salman Nazir
81287,Ian A. Hiskens
81288,Maria Vasilyeva
81289,Aleksey Tyrylgin
81290,Aditya Prakash
81291,Qiuren Fang
81292,Hanqing Jiang
81293,Mahmoud Kalash
81294,Ken Goss
81295,Kaung Khin
81296,Philipp Burckhardt
81297,Ammar Gilani
81298,Maryam Amirmazlaghani
81299,Dania Elzouki
81300,Sorina Dumitrescu
81301,Bita Behrouzi
81302,Xuefei Liu
81303,Faustine John
81304,Irwandi Hipiny
81305,Hamimah Ujir
81306,Mohd Shahrizal Sunar
81307,Silvia Joseph
81308,Anselme Ndikumana
81309,Nasheen Nur
81310,Xi Niu
81311,Noseong Park
81312,Nina Amenta
81313,Carlos Rojas
81314,Jungseock Joo
81315,Zachary C. Steinert-Threlkeld
81316,Dorin Marcu
81317,Gheorghe Tecuci
81318,Lou Kaiser
81319,Chirag Uttamsingh
81320,Navya Kalale
81321,Julio A. Reyes-Munoz
81322,Michael McGarry
81323,Dayvid V. R. Oliveira
81324,Andee Kaplan
81325,Brenda Betancourt
81326,Tim Leathart
81327,Geoffrey Holmes
81328,Hamidrezae Almasi
81329,Hamed Rezaei
81330,Muhammad Usama Chaudhry
81331,Balajee Vamanan
81332,Maani Ghaffari Jadidi
81333,Lu Gan
81334,Jiunn-Kai Huang
81335,Luke N. Darlow
81336,Amos J. Storkey
81337,Markus Schedl
81338,Paul Lamere
81339,Ching-Wei Chen
81340,Alisa Kovtunova
81341,Neela Sawant
81342,Chitti Babu Namballa
81343,Narayanan Sadagopan
81344,Carlos Eduardo Rosar Kos Lassance
81345,Derrik E. Asher
81346,Justine Caylor
81347,Alexis R. Neigel
81348,Paul Liu
81349,Alexander M. Bronstein
81350,J. Caldeira
81351,W. L. K. Wu
81352,B. Nord
81353,C. Avestruz
81354,S. Trivedi
81355,K. T. Story
81356,Kemal Oral Cansizlar
81357,Mitchell Goodman
81358,SVN Vishwanathan
81359,Hassan Al-Ali
81360,Sawsan Khuri
81361,Walid Keirouz
81362,Choon Hui Teo
81363,Daniel Hill
81364,Sriram Srinavasan
81365,Andrea Soltoggio
81366,Russell Lock
81367,Steve Carter
81368,David Landry
81369,James Thomas
81370,Iain J. Marshall
81371,Vivek Nair
81372,Brady Bickel
81373,I-Lun Tseng
81374,Yongfu Li
81375,Valerio Perez
81376,Vikas Tripathi
81377,Zhao Chuan Lee
81378,Jonathan Yoong Seang Ong
81379,Boxiao Liu
81380,Guoxing Wang
81381,Yong Lian
81382,Georges El Fakhri
81383,Roland Brochard
81384,Jérémy Lebreton
81385,Cyril Robin
81386,Keyvan Kanani
81387,Grégory Jonniaux
81388,Aurore Masson
81389,Noela Despré
81390,Ahmad Berjaoui
81391,Shichong Peng
81392,Debarpita Santra
81393,Swapan Kumar Basu
81394,Jyotsna Kumar Mandal
81395,Subrata Goswami
81396,V. P. Zankin
81397,G. V. Ryzhakov
81398,I. V. Oseledets
81399,Ramzan Umarov
81400,Hiroyuki Kuwahara
81401,Victor Solovyev
81402,Kendall Park
81403,Subhajit Das
81404,Bahador Saket
81405,John Stasko
81406,Alex Endert
81407,Noelia De La Cruz
81408,Mingjie Wang
81409,Wendong Mao
81410,Farbod T. Motlagh
81411,Young-Hee Lee
81412,Gabriele Giorgi
81413,Christoph Günther
81414,Stefan Hougardy
81415,Daan Wynen
81416,Alexander A. Kurzhanskiy
81417,Federico Lombardi
81418,Maurizio Lualdi
81419,Francesco Picetti
81420,Nelson Antunes
81421,Tianjian Guo
81422,Vladas Pipiras
81423,Bang Wang
81424,Florian Strohm
81425,Vladislav Taynitskiy
81426,Elena Gubar
81427,Henning Christiansen
81428,Maja H. Kirkeby
81429,Bhaskar Ray Chaudhury
81430,Jinkun Wang
81431,Ylenia Parin
81432,Eis Annavini
81433,Mattia D'Andola
81434,Arman Ahmadian
81435,Zixin Zhong
81436,Yousef AlNagar
81437,Amr A. El-Sherif
81438,Pan Cao
81439,Andreas Grimmer
81440,Medina Hamidović
81441,Bharath Bhushan Damodaran
81442,Viven Seguy
81443,Ishtiaq Ahmad
81444,KyungHi Chang
81445,Sergei Kiselev
81446,Samuel St-Jean
81447,Alberto De Luca
81448,Alexander Leemans
81449,Thomas Refis
81450,Antti P. Happonen
81451,Takahiro Kawaguchi
81452,Javier Verdu
81453,Juan Jose Costa
81454,Beatriz Otero
81455,Eva Rodriguez
81456,Alex Pajuelo
81457,Ramon Canal
81458,Kevin Klaiber
81459,Zhi-Yong Zhang
81460,Paolo Pagliuca
81461,Martin Klaučo
81462,Ľuboš Čirka
81463,Marlo Häring
81464,Wiebke Loosen
81465,Jae-Baek Lee
81466,Jonathan A. Noel
81467,Mark Siggers
81468,Tu-Hoa Pham
81469,Jean Piniello
81470,Yang Zhong
81471,Vladimir Li
81472,Ryuzo Okada
81473,Maharajan Chellapriyadharshini
81474,Anoop Toffy
81475,Srinivasa Raghavan K. M.
81476,V Ramasubramanian
81477,Subhadip Mukherjee
81478,Chandra Sekhar Seelamantula
81479,Davide Bilò
81480,Mesut Şahin
81481,Tristan Braud
81482,Qi Zheng
81483,Wei Yuan
81484,Chakkrit Termritthikun
81485,Surachet Kanprachar
81486,Paisarn Muneesawang
81487,Kazutaka Kurihara
81488,Nobuhiro Doi
81489,Austin Small
81490,Liam Dugan
81491,Stephen Lane
81492,Diego Nascimento
81493,Anderson Ara
81494,Francisco Louzada Neto
81495,Zhenzhen Li
81496,Young Hoon Shin
81497,June-Woo Kim
81498,Cédric Renggli
81499,Mehdi Aghagolzadeh
81500,Yuanming Hu
81501,Jiancheng Liu
81502,Andrew Spielberg
81503,Animesh Koratana
81504,Dimitar Alexandrov
81505,Rachana Oza
81506,David Darling
81507,Jialin Qiao
81508,Xiangdong Huang
81509,Lei Rui
81510,Reymundo A. Gutierrez
81511,Elaine Schaertl Short
81512,Andrea L. Thomaz
81513,John Carter
81514,John Ware
81515,Kousha Kalantari
81516,Vincent Chen
81517,Serena Li
81518,Kevin R. Moon
81519,Rahul Pandey
81520,Jennifer Chan
81521,Aditya Johri
81522,Bonnie Stabile
81523,Aubrey Grant
81524,Syamsiah Mashohor
81525,Sai Hong Tang
81526,Martin Loncaric
81527,Bowei Liu
81528,Ryan Weber
81529,Andreas Veit
81530,James Koppel
81531,Varot Premtoon
81532,Ardeshir R. Rastinehad
81533,Jorg Schad
81534,Ioannis Lambadaris
81535,Dragana Bajovic
81536,Dejan Vukobratovic
81537,Austin Benson
81538,Aysenur Bilgin
81539,Laura Hollink
81540,Jacco van Ossenbruggen
81541,Erik Tjong Kim Sang
81542,Kim Smeenk
81543,Frank Harbers
81544,Marcel Broersma
81545,Nithya Attaluri
81546,Ahmed Nasir
81547,Carolynne Powe
81548,Harold Racz
81549,Eric Poblenz
81550,R. A. Kycia
81551,Z. Tabor
81552,Arnaud Pêcher
81553,Antoine Sédillot
81554,Zach Wood-Doughty
81555,Alessandro Piscopo
81556,William S. Zwicker
81557,Matthieu Riou
81558,Bassam Jabaian
81559,Fabrice Lefèvre
81560,Fania Mokhayeri
81561,Satyanarayana Vuppala
81562,Humaira Farid
81563,Angela Capel
81564,Angelo Lucia
81565,David Pérez-García
81566,Rahman Lavaee
81567,Chen Ding
81568,Shiyang Li
81569,Tianze Shi
81570,Kaushik Chakrabarti
81571,Yi Mao
81572,Spencer M. Richards
81573,Akshay Srivatsan
81574,Yu-Guan Hsieh
81575,Olli Saarikivi
81576,Saeed Maleki
81577,Madanlal Musuvathi
81578,Todd Mytkowicz
81579,Qitian Chen
81580,Ning Guo
81581,Tuan Do
81582,Kyeongmin Rim
81583,Ran Tian
81584,Sisi Li
81585,Yildiray Yildiz
81586,Anton Milan
81587,Anita Liebenau
81588,Bahareh Banyassady
81589,Yannik Stein
81590,M. Delacorte
81591,Yen-Ling Kuo
81592,Marc van Kreveld
81593,Filip Ilievski
81594,Weiye Zhao
81595,Charis Lanaras
81596,Silvano Galliani
81597,Emmanuel Baltsavias
81598,Rasmus T. Jones
81599,Tobias A. Eriksson
81600,Metodi P. Yankov
81601,Benjamin J. Puttnam
81602,Georg Rademacher
81603,Ruben S. Luis
81604,Riccardo Giambona
81605,B. Yuan
81606,Y. J. Tan
81607,O. E. Marcillo
81608,A. A. Delorey
81609,P. M. Roberts
81610,J. D. Webster
81611,C. N. L. Gammans
81612,G. D. Guthrie
81613,P. A. Johnson
81614,Susan Mniszewski
81615,Hazem Abdelkawy
81616,Naouel Ayari
81617,Abdelghani Chibani
81618,Yacine Amirat
81619,Ferhat Attal
81620,Jesper K. Nielsen
81621,Jesper B. Boldt
81622,Mads G. Christensen
81623,Quanyan zhu
81624,Zahra Vahidi Ferdousi
81625,Dario Colazzo
81626,Elsa Negre
81627,Soroosh Shafieezadeh-Abadeh
81628,Viet Anh Nguyen
81629,Carl Dettmann
81630,Orestis Georgiou
81631,Pete Pratt
81632,Eduard Eiben
81633,Thomas Schöps
81634,Konrad Durnoga
81635,Tomasz Kazana
81636,Maciej Zdanowicz
81637,Josep Silva
81638,Alexander Prange
81639,Michael Barz
81640,Seyed Amin Fadaee
81641,Man-Kit Lau
81642,Evandro C. Ferraz
81643,Jeferson de Lima Muniz
81644,Alexandre C. R. da Silva
81645,Gerhard W. Dueck
81646,Axel Chemla--Romeu-Santos
81647,Xiuchuan Tang
81648,Xiuting Li
81649,Fabio Massimo Zennaro
81650,Magdalena Ivanovska
81651,Sejun Song
81652,Baek-Young Choi
81653,Timothy R. Faughnan
81654,Inyong Yun
81655,Xinran Wang
81656,Alfred O Hero
81657,Joongkyu Kim
81658,Murat Yasin Kubilay
81659,Mehmet Sabir Kiraz
81660,Haci Ali Mantar
81661,Isabel Pino Peña
81662,Sofia Paschaloudi
81663,Morten Vuust
81664,Jesper Carl
81665,Ulla Møller Weinreich
81666,Lasse Riis Østergaard
81667,Robert Cimrman
81668,Ornela Dardha
81669,Jorge A. Pérez
81670,Matthew W. Hoffman
81671,Thomas Paine
81672,Cían Hughes
81673,Utsav Prabhu
81674,Hasim Sak
81675,Lorrayne Bennett
81676,Marie Mulville
81677,Ben Coppin
81678,Nitin Singh
81679,Hyeong Kyu Choi
81680,Adithya Subramanian
81681,Shruti Tople
81682,Karan Grover
81683,Ranjita Bhagwan
81684,Ramachandran Ramjee
81685,Xabier Perez Bascaran
81686,Asier Bilbao Calvo
81687,Irati Zamalloa Ugarte
81688,Aday Muñiz Rosas
81689,David Mayoral Vilches
81690,Unai Ayucar Carbajo
81691,Jose Guadalupe Romero
81692,Alessandro Astolfi
81693,Zhenzhou Shao
81694,Hongfa Zhao
81695,Jiexin Xie
81696,Jindong Tan
81697,Andreas Stöckl
81698,Marco G. P. van Veller
81699,Anna Köhne
81700,Vera Traub
81701,Jens Vygen
81702,Lesly Miculicich Werlen
81703,Dhananjay Ram
81704,Lesly Miculicich
81705,Paweł Schmidt
81706,Jesper Wiborg Schneider
81707,Sujay Bhatt
81708,Giuseppe Toscani
81709,Qi Deng
81710,Talha Iqbal
81711,Ruipeng Chen
81712,Kwok-Yan Lam
81713,Jérémie Brieussel
81714,Bijan Mohammadi
81715,Jinsong Xu
81716,Sebastian Kmiec
81717,Ruijian An
81718,Saber Moradi
81719,Rajit Manohar
81720,Jayakumar Pai
81721,Sushant Veer
81722,Ioannis Poulakakis
81723,Bailey Kong
81724,James Supancic
81725,Dimitrios Ioannis Belivanis
81726,Ryan Cotsakis
81727,Tian-Shun Jiang
81728,Evan Zheran Liu
81729,Mahmoud Tabandeh
81730,A. I. Chernykh
81731,S. V. Smirnov
81732,Zhiling Guo
81733,Hiroaki Shengoku
81734,Guangming Wu
81735,Xiaodan Shi
81736,Xiaowei Shao
81737,Yongwei Xu
81738,Ryosuke Shibasaki
81739,Jagdeep Bhatia
81740,Seongjun Yun
81741,Hieu-Thi Luong
81742,Jean Walrand
81743,Patrick E. Lancaster
81744,Joshua R. Smith
81745,Xiaotian Li
81746,Yujie Xing
81747,Roger Cheng
81748,Sotirios Nikoloutsopoulos
81749,Rodrigo Pérez-Dattari
81750,Michalis Polychronakis
81751,Giorgos Vasiliadis
81752,Longsheng Jiang
81753,Lindah Kotut
81754,Michael Horning
81755,Derek Haqq
81756,Timothy Stelter
81757,Stefan Welker
81758,Renzhi Chen
81759,Dragan Savic
81760,Abu Hasnat Mohammad Rubaiyat
81761,Yongming Qin
81762,Vladimir Lifschitz
81763,Dawsen Hwang
81764,Vahideh Manshadi
81765,Qinglin Zhang
81766,Chris Benton
81767,Daniela Inclezan
81768,Ziyi Yang
81769,Saeed Najafi
81770,Costanza Conforti
81771,Sanjeev Karn
81772,Fatemeh Arbabjolfaei
81773,Rutvika Manohar
81774,Takashi Hikihara
81775,Phi Xuan Nguyen
81776,Minas Benyamin
81777,Ganesh Sundaramoorthi
81778,Ido Zachevsky
81779,Yehoshua Y. Zeevi
81780,Raphael Hiesgen
81781,Dominik Charousset
81782,Aditya A. Shastri
81783,Milind B. Ratnaparkhe
81784,Aditya Shah
81785,Aishwary Gagrani
81786,Anant Lal
81787,Roman Khudorozhkov
81788,Dmitry Podvyaznikov
81789,Attila Juhos
81790,Marcia Fampa
81791,Celina P. Yu
81792,Li Zhao
81793,Marcello De Bernardi
81794,Sanaullah Manzoor
81795,Ahmad Asghar
81796,Suleman Mazhar
81797,Gino Brunner
81798,Oliver Richter
81799,Joni Salminen
81800,Bernard J. Jansen
81801,Christian R. G. Dreher
81802,Nicklas Kulp
81803,Christian Mandery
81804,Mirko Wächter
81805,Pinxin Long
81806,Alison Q O'Neil
81807,Antanas Kascenas
81808,Joseph Henry
81809,Daniel Wyeth
81810,Matthew Shepherd
81811,Erin Beveridge
81812,Lauren Clunie
81813,Carrie Sansom
81814,Evelina Šeduikytė
81815,Keith Muir
81816,Ian Poole
81817,Mehmet Doğan
81818,Arda Yurdakul
81819,Xiaoxiao Yin
81820,Ruifang Liu
81821,Yuhu Shan
81822,Wen Feng Lu
81823,Chee Meng Chew
81824,Nicolás Marín
81825,Gustavo Rivas-Gervilla
81826,Chengyao Qian
81827,Mingxin Guan
81828,Biao Sun
81829,Qing Xue
81830,Xuming Fang
81831,Toshihide Tadenuma
81832,Boliang Zhang
81833,He Yin
81834,Pete Seiler
81835,Stephanie Wang
81836,Richard Liaw
81837,Melih Elibol
81838,William Paul
81839,Ryosuke Miyazaki
81840,Xin Jian
81841,Simon Alford
81842,Ryan Robinett
81843,Photios A. Stavrou
81844,Jan Ostergaard
81845,Matthew Vertescher
81846,Swaminathan Gurumurthy
81847,Jin Yamanaka
81848,Shigesumi Kuwashima
81849,Peter Schartner
81850,Ruben Recabarren
81851,Bogdan Carbunar
81852,Hamed Bonab
81853,Dinh-Thuan Do
81854,Thanh-Luan Nguyen
81855,Manuel Nuñez
81856,Radosław Nielek
81857,Adrian Wills
81858,Thomas Schon
81859,Ruying Bao
81860,Sihang Liang
81861,Michele Iodice
81862,William Frier
81863,James Wilcox
81864,Ben Long
81865,Sandra Sudarsky
81866,Daphne Yu
81867,Luiz Souza
81868,Mauricio Pamplona
81869,Luciano Oliveira
81870,João Papa
81871,Dominique Sauter
81872,Jonghye Woo
81873,Maureen Stone
81874,Fangxu Xing
81875,Arnold Gomez
81876,Jordan R. Green
81877,Christopher J. Hartnick
81878,Thomas J. Brady
81879,Timothy G. Reese
81880,Van J. Wedeen
81881,Dibyayan Chakraborty
81882,Joydeep Mukherjee
81883,Pratishtha Shukla
81884,Alexandra Duel-Hallen
81885,Tony Metger
81886,Henrik Wilming
81887,Lidia del Rio
81888,Yauhen Yakimenka
81889,Luiz M. R. Gadelha Jr.
81890,Pedro C. de Siracusa
81891,Eduardo Couto Dalcin
81892,Helen Michelle Affe
81893,Marinez Ferreira de Siqueira
81894,Luís Alexandre Estevão da Silva
81895,Douglas A. Augusto
81896,Eduardo Krempser
81897,Marcia Chame
81898,Raquel Lopes Costa
81899,Pedro Milet Meirelles
81900,Fabiano Thompson
81901,Shogo Seki
81902,Kazuya Takeda
81903,Axel Chemla-Romeu-Santos
81904,Débora Chan
81905,Andrea Rey
81906,Kunkun Pang
81907,Mingzhi Dong
81908,Christian Steglich
81909,Chih-Wen Goo
81910,Alexandre Bali
81911,Jingwen Wang
81912,Xiaolu Hou
81913,Tao Shu
81914,Huirong Fu
81915,Youfa Li
81916,Deguang Han
81917,Houman Rastegarfar
81918,Nasser Peyghambarian
81919,Simone Silvestri
81920,Rene Pecnik
81921,Dan Harborne
81922,Richard Tomsett
81923,Georg S. Seyboth
81924,Ravi Tej Akella
81925,Raviteja Rekula
81926,Vinod Pankajakshan
81927,Daniel Zozin
81928,Hung Vu
81929,Aoyu Wu
81930,Bon Kyung Ku
81931,Furui Cheng
81932,Xinhuan Shu
81933,Ting Xie
81934,ChengYuan Zhang
81935,Ying Wan
81936,Michael Zinn
81937,Zhongqiang Zhang
81938,Dahua Gao
81939,Xinrui Ma
81940,Danhua Liu
81941,Brian P. Hanley
81942,Anirban Pathak
81943,Md Mazder Rahman
81944,Abhishek Shukla
81945,Anindita Banerjee
81946,Ivan Detchev
81947,Kristian Morin
81948,Karthik Mahadevan
81949,Nicholas Louie
81950,Leonardo León
81951,Felipe Moreno
81952,Renato Castro
81953,José Navío
81954,Marco Capcha
81955,Amirhassan Fallah Dizche
81956,Hossein Kashiani
81957,Shahriar B. Shokouhi
81958,Laurent Poirrier
81959,Lingwei Xie
81960,Zhongnan Zhang
81961,Xiaochen Bo
81962,Alexander Strzalkowski
81963,Katie Ferguson
81964,Jess Cardin
81965,Yiding Jiang
81966,Shireen Y. Elhabian
81967,Ladislav Kavan
81968,Celong Liu
81969,Craig Harman
81970,Jan Trmal
81971,Mohammadreza Ghanavati
81972,Janos Seboek
81973,Valentin Roşca
81974,Emanuel Onica
81975,Paul Diac
81976,Ciprian Amariei
81977,Anna K. Yanchenko
81978,Eugenio Alcalá
81979,Vicenç Puig
81980,Joseba Quevedo
81981,Andrew Cotter
81982,Serena Wang
81983,David Y Zeng
81984,Jamil Shaikh
81985,Dwight G Nishimura
81986,Shreyas S Vasanawala
81987,Joseph Y Cheng
81988,Naga V. Irukulapati
81989,Pontus Johannisson
81990,Vishal Dey
81991,Roshan Shariff
81992,Hae Young Noh
81993,Kartik Khandelwal
81994,Mostafa Mirshekari
81995,Jonathon Fagert
81996,Adrián Galdrán
81997,Shuangjun Liu
81998,Alec Go
81999,Adrian Esser
82000,Mo Dong
82001,Junda Liu
82002,Eduardo Sany Laber
82003,Lucas Murtinho
82004,Husam Shaik
82005,Suman K. Adari
82006,Zhao Meng
82007,Madalin Guta
82008,Jonas Kahn
82009,Maximilian Felde
82010,Daniel Ziener
82011,Ali Dabouei
82012,Jeremy Dawson
82013,Thorbjörn Posewsky
82014,Eric P. Hanson
82015,Jordi Ros-Giralt
82016,Alan Commike
82017,Sourav Maji
82018,Yanting Hu
82019,Yuanfei Huang
82020,Michael R. Smith
82021,Joe B. Ingram
82022,Christopher C. Lamb
82023,Timothy J. Draelos
82024,Justin E. Doak
82025,Conrad D. James
82026,David Marwood
82027,Shiva R. Iyer
82028,Soumie Kumar
82029,Kate Boxer
82030,Fatima Zarinni
82031,Lakshminarayanan Subramanian
82032,Toshiyuki Motoyoshi
82033,Kazuma Sasaki
82034,Shigeki Sugano
